step,time,area_per_lipid,thickness_proxy,pressure,temperature
1.0,0.002,3.494309205432215,7.343568458238222,0.09470814749835335,1.0193160208689585
20.0,0.04,3.494068569864123,7.343954358425244,0.09396989016534615,1.0161841858200529
40.0,0.08,3.4938152053640974,7.342046722407501,0.09391460299366375,1.0136340715509997
60.0,0.12,3.493561928183176,7.3377734509532955,0.09304061267645253,1.0107399813372415
80.0,0.16,3.493308174366486,7.331149668317411,0.09030013987539834,1.0076931934719382
100.0,0.2,3.4930541829790136,7.322185125308047,0.09163221548941367,1.0051253193338476
120.0,0.24,3.4928003843700623,7.310892227139057,0.0923248943279455,1.003295253414745
140.0,0.28,3.4925469354727903,7.297293523014997,0.09333558464681474,1.0023461420139648
160.0,0.32,3.49229378990332,7.281406751793949,0.09394860101245081,1.0021304757344398
180.0,0.36,3.4920410159137316,7.263271403126479,0.0957097033867798,1.002368379425632
200.0,0.4,3.4917884343001298,7.242918665725775,0.09698544515431026,1.0034745608247226
220.0,0.44,3.491536338971271,7.220368510806478,0.09792202924103291,1.0049337768019262
240.0,0.48,3.4912851213072433,7.195629457433748,0.10131872067061204,1.0066286998867444
260.0,0.52,3.491034108930609,7.168709051324864,0.10032924770741677,1.0087033174151574
280.0,0.56,3.490783329300435,7.139601861732815,0.10183081902788085,1.0111495632342686
300.0,0.6,3.4905329099151223,7.108319705540487,0.10427439739155712,1.013617274499528
320.0,0.64,3.4902830532941604,7.074897875502997,0.10572307067378131,1.0162361344044482
340.0,0.68,3.490033511077907,7.039360822206956,0.10637710001188229,1.0189941590973
360.0,0.72,3.4897846608041445,7.001720846286148,0.10943489307000849,1.0218164306315347
380.0,0.76,3.489536070574332,6.962001521728863,0.11031914101057778,1.024671792957026
400.0,0.8,3.489287835504261,6.920203437882052,0.11138924844760972,1.0275082902219546
