step,time,step_time,temperature,pressure,kinetic,potential,total_energy,box_x,box_y,box_z,area_per_lipid,thickness_proxy,barostat_scale
1.0,0.002,0.03543339899988496,1.0157475821197408,0.1501690028659993,1461.1479299513753,828.8558918895138,2290.003821840889,18.31539675081663,18.31539675081663,22.89424593852079,3.4943099806231714,7.3292693974851755,0.9999983003380057
20.0,0.04,0.03372842899989337,1.0138460567465528,0.14917386977852537,1458.4125891950891,818.6742369014041,2277.0868260964935,18.31480503412234,18.31480503412234,22.893506292652933,3.494084202478261,7.334226276196838,0.9999982983477396
40.0,0.08,0.029279405000124825,1.0135769984287213,0.14981867254469453,1458.025553882666,837.130874457836,2295.156428340502,18.314182368032938,18.314182368032938,22.892727960041174,3.493846623016339,7.346200481017805,0.9999982996373451
60.0,0.12,0.030774423999901046,1.015074445793442,0.14910112656733618,1460.179620400404,815.6171315349787,2275.796751935383,18.313559663159406,18.313559663159406,22.891949578949244,3.4936090368343673,7.365084990048418,0.9999982982022532
80.0,0.16,0.030892784001480322,1.018818255382104,0.1518311317130107,1465.5650881677757,846.8814422340071,2312.4465304017826,18.312937410916504,18.312937410916504,22.89117176364561,3.4933716314181797,7.390902896627755,0.9999983036622634
100.0,0.2,0.032547488999625784,1.0338013687172456,0.15369184378974532,1487.118234645811,872.3536929574224,2359.4719276032333,18.31231607839142,18.31231607839142,22.890395097989245,3.493134584947009,7.423628833576871,0.9999983073836876
120.0,0.24,0.03342580699973041,1.024625626720863,0.1527514617480553,1473.9189689224977,860.2755916653854,2334.194560587883,18.311695605169056,18.311695605169056,22.8896195064613,3.4928978743371637,7.463300946362592,0.9999983055029235
140.0,0.28,0.03063188399937644,1.0281152317086903,0.1501229183138587,1478.938733135594,811.6627307361493,2290.6014638717434,18.311074721466326,18.311074721466326,22.888843401832887,3.492661015157532,7.5098302106017325,0.9999983002458366
160.0,0.32,0.029955702999359346,1.0334270357039888,0.15170892147467713,1486.5797466380043,832.5306076867904,2319.1103543247946,18.310454048944614,18.310454048944614,22.888067561180748,3.4924242445678355,7.563167745516988,0.9999983034178429
180.0,0.36,0.029387474998657126,1.0396621538359787,0.15307809551762855,1495.5489418275506,850.7482233126057,2346.2971651401563,18.309834325327646,18.309834325327646,22.88729290665952,3.4921878439681926,7.623242979147837,0.999998306156191
200.0,0.4,0.033786390000386746,1.046639780408854,0.15459758273472707,1505.5862328002618,878.4123525442659,2383.998585344528,18.30921597289904,18.30921597289904,22.886519966123767,3.4919519743985554,7.689946120548365,0.9999983091951655
220.0,0.44,0.03076089900059742,1.0556276570448397,0.1557129648318445,1518.5152563950383,873.0235167243944,2391.538773119433,18.30859786648822,18.30859786648822,22.885747333110253,3.4917162066330936,7.763194505720756,0.9999983114259297
240.0,0.48,0.03106376199866645,1.0697551960342364,0.15942979609515082,1538.8376754778074,930.2870538688644,2469.1247293466718,18.30798192026982,18.30798192026982,22.884977400337252,3.4914812707596528,7.842893059465784,0.9999983188595922
260.0,0.52,0.029279754000526736,1.0718904607125916,0.1601272578093537,1541.9092476918192,936.7954335681227,2478.704681259942,18.307366327819587,18.307366327819587,22.884207909774457,3.4912464777185668,7.928858553470411,0.9999983202545156
280.0,0.56,0.02958694599874434,1.0940252710034128,0.16413779474097537,1573.75009057233,990.9921963955733,2564.742286967903,18.306752972412085,18.306752972412085,22.883441215515084,3.49101254575957,8.020938698455833,0.9999983282755894
300.0,0.6,0.03161672799978987,1.0913974977335015,0.16336167936016538,1569.9700464880425,973.3986677674749,2543.3687142555173,18.306140633139748,18.306140633139748,22.88267579142466,3.490779009169689,8.11895559588533,0.9999983267233588
320.0,0.64,0.03374113199970452,1.1042272922121465,0.1666721053315335,1588.4256651162746,1017.2393058428617,2605.664970959136,18.30552955097163,18.30552955097163,22.881911938714513,3.490545959807246,8.222779290100643,0.9999983333442106
340.0,0.68,0.03105513099944801,1.0999229544928542,0.16436360864806718,1582.2338813358688,995.0230011588066,2577.256882494675,18.30491843599675,18.30491843599675,22.88114804499591,3.4903129057134765,8.332206738121148,0.9999983287272173
360.0,0.72,0.03077697799926682,1.105623321964869,0.16754529926423242,1590.4338527766904,1066.9458216574621,2657.3796744341525,18.304307387806688,18.304307387806688,22.88038423475834,3.490079884867859,8.447226527722425,0.9999983350905985
380.0,0.76,0.03268995899998117,1.1151279686312714,0.16934742925999016,1604.106253042871,1101.4687906843637,2705.5750437272345,18.30369779102967,18.30369779102967,22.879622238787068,3.4898474252640046,8.567693604965864,0.9999983386948585
400.0,0.8,0.03479351299938571,1.1265386544226983,0.1700486357627419,1620.520474560942,1088.958687732801,2709.479162293743,18.30308944843204,18.30308944843204,22.878861810540048,3.489615451638586,8.69338786169762,0.9999983400972715
