step,time,area_per_lipid,thickness_proxy,pressure,temperature
1.0,0.002,3.999986210944888,6.398939359467837,0.13818331277308699,0.9753563570360871
10.0,0.02,3.9998620205927566,6.393214003209112,0.13917856708573237,0.9773531953960299
20.0,0.04,3.999724062514679,6.388316254733401,0.13748889402748582,0.9794353259348977
30.0,0.06,3.9995861784074496,6.384972102673201,0.1376539827825742,0.9816299039727381
40.0,0.08,3.9994484490267843,6.3831797870310405,0.14068607987028092,0.984053841889163
50.0,0.1,3.999310775472091,6.382929036464348,0.13662401199402582,0.9865997257382277
60.0,0.12,3.9991731863553275,6.3841996810967725,0.1402304164965714,0.9892233465788421
70.0,0.14,3.9990357260505793,6.386996339320785,0.1416422714059613,0.9921521571358305
80.0,0.16,3.998898292446539,6.391310392393418,0.14013546428882206,0.9953884163921225
90.0,0.18,3.9987609648929214,6.397155794491459,0.14211372738832773,0.9990809732368241
100.0,0.2,3.998623704889898,6.404528209361105,0.14203031618604145,1.003575681007935
110.0,0.22,3.99848641894366,6.413423538139048,0.14527087841169692,1.0077692603807025
120.0,0.24,3.9983493261548793,6.423830765030134,0.14321875977798043,1.0083423789586934
130.0,0.26,3.9982124014339537,6.435758303741625,0.14129716990580693,1.008972619873576
140.0,0.28,3.998075472181741,6.449206214034978,0.14500591499456483,1.0105074844911466
150.0,0.3,3.9979386025379076,6.4641676530528445,0.1449096150342537,1.0124841841207857
160.0,0.32,3.997801723347798,6.4806379038909085,0.1403857258222978,1.0151065961575236
170.0,0.34,3.99766502879377,6.498614920142318,0.14499305444084692,1.0179719552584396
180.0,0.36,3.9975283081507524,6.518089707854299,0.14161502880126767,1.0211861508146736
190.0,0.38,3.9973915305433554,6.539074891244516,0.14391166847252718,1.0248689920361964
200.0,0.4,3.997254851225744,6.561546849810562,0.14277472662222884,1.0285887263576592
