step,time,area_per_lipid,thickness_proxy,pressure,temperature
1.0,0.002,3.999986255300655,6.3902474403932175,0.14095555300117263,0.9995213017213913
20.0,0.04,3.9997251442356916,6.379369701439861,0.14131047569151256,0.9998355456161195
40.0,0.08,3.999450423910335,6.373758275068821,0.14199603587574533,1.0011561668499391
60.0,0.12,3.9991757499924763,6.374111173942903,0.1415705536484731,1.0026958069920868
80.0,0.16,3.9989010001109193,6.380420089218322,0.14121759567183242,1.0057479112222636
100.0,0.2,3.998626787455647,6.3926558629456025,0.14297610005188374,1.0098003806931872
120.0,0.24,3.998352647150766,6.410776695051712,0.14363262092547485,1.0143543214101582
140.0,0.28,3.9980788924658417,6.434862292601611,0.14431372940354903,1.0191066716962172
160.0,0.32,3.9978054302465664,6.465272611986978,0.14517715668297412,1.0248221644564564
180.0,0.36,3.997532278211713,6.502215510765263,0.14650855147810352,1.0314009087974765
200.0,0.4,3.9972595235735304,6.543598751754751,0.14646082291187246,1.0330804580089297
