step,time,area_per_lipid,thickness_proxy,pressure,temperature
1.0,0.002,3.9999863329944567,6.417805007412436,0.1458114239227371,1.0413308312332783
20.0,0.04,3.9997262766562844,6.418769894889072,0.1456418855736943,1.0345124551941578
40.0,0.08,3.9994522513401085,6.425675223974457,0.14140148172248382,1.0296660185649436
60.0,0.12,3.9991781617753586,6.438553769289266,0.14390718770093425,1.0270314769984745
80.0,0.16,3.998904008187982,6.4573282658170115,0.14115567513827484,1.0270200996971426
100.0,0.2,3.9986302663065203,6.481970433880681,0.14389880893487356,1.0292499623197817
120.0,0.24,3.998356871394783,6.512415636798618,0.14703704788240363,1.0412870154988811
140.0,0.28,3.9980840436001057,6.54861712651926,0.14679828298408348,1.0398024831712251
160.0,0.32,3.997810762058149,6.5905804496292415,0.14604300068775322,1.0347046453734137
180.0,0.36,3.997537804460864,6.638275071055048,0.14620492335691354,1.0415010191192635
200.0,0.4,3.9972656425006123,6.69164004971504,0.1514950111697403,1.061286452913172
220.0,0.44,3.996993648823222,6.750548873613628,0.14700130523453808,1.0394442430531396
240.0,0.48,3.996720844684207,6.815081981216901,0.14745485898466512,1.0422324358554573
260.0,0.52,3.9964484570232,6.885090198063672,0.15018332914390328,1.048884289499951
280.0,0.56,3.99617636054401,6.960199622257319,0.15020509687885472,1.0585697720986933
300.0,0.6,3.9959056890299713,7.040373905447838,0.1506864981531536,1.068294291922864
320.0,0.64,3.995634767898576,7.125681410673275,0.15255888577867535,1.0711581989734482
340.0,0.68,3.995363821595148,7.216125483595534,0.15267374664328787,1.0741240161963146
360.0,0.72,3.995093436966517,7.311534809144712,0.15625640096376378,1.0820389318928794
380.0,0.76,3.994823097282609,7.4114071764172795,0.15537705468283458,1.0830864757877574
400.0,0.8,3.994552969920273,7.5158397206180645,0.1543626950510578,1.0952570251226676
420.0,0.84,3.9942840315155466,7.624764258270815,0.156690709623744,1.094132905135944
440.0,0.88,3.9940147813279814,7.738069948857547,0.16008901779695917,1.098747360688897
460.0,0.92,3.993746027633458,7.855677927445459,0.15858860800850386,1.107647845684195
480.0,0.96,3.993477901205497,7.977371757516877,0.16210248924933476,1.1176408678657177
500.0,1.0,3.993210406733169,8.102902841492748,0.16584281800172151,1.1301123960844868
520.0,1.04,3.992944253902329,8.232069197100447,0.16574099536212153,1.1381551889640034
540.0,1.08,3.9926779214010706,8.364350634237184,0.16575532359114703,1.1389968877797434
560.0,1.12,3.992412026461713,8.4998395744641,0.1670247838976991,1.144129277380481
580.0,1.16,3.99214651334922,8.638127459863064,0.16953981509635252,1.1500765767049157
600.0,1.2,3.9918814952148436,8.779054003845676,0.17074889525383696,1.159518036420168
620.0,1.24,3.991616998549601,8.922462993209745,0.1709591373016705,1.156209180447638
640.0,1.28,3.991352417271062,9.068744318036352,0.17270745537201634,1.1480517149797236
660.0,1.32,3.991087476019232,9.217117562210163,0.17174971783073084,1.1455116776461132
680.0,1.36,3.9908223964273333,9.36689479715378,0.17010187282332484,1.1393978368143687
700.0,1.4000000000000001,3.9905572979557737,9.517569019874928,0.16991462381264008,1.1437100268766647
720.0,1.44,3.9902945191672354,9.668226775094386,0.17958576073191787,1.2021149756127267
740.0,1.48,3.9900346131400757,9.817512388233856,0.18728203394569118,1.2611263033392175
760.0,1.52,3.989774675936736,9.96428737270654,0.1881738985571135,1.2566431832142886
780.0,1.56,3.989514687789448,10.107671846635458,0.18125088478924165,1.2071668576460293
800.0,1.6,3.9892553419513876,10.247847043950747,0.20842254710213368,1.4060761598275762
820.0,1.6400000000000001,3.989001653755542,10.383959677889207,0.1985483896423234,1.3389696186139994
840.0,1.68,3.9887444498589257,10.513586628408675,0.18967316379581067,1.2819618387395157
860.0,1.72,3.98848588335566,10.636634098788749,0.18937367037478398,1.257210378353009
880.0,1.76,3.988227548688598,10.752944701771407,0.1871053359768579,1.2549974420404038
900.0,1.8,3.9879677120147186,10.86240809067787,0.18130831903290662,1.2116364961798143
920.0,1.84,3.9877072313420405,10.96512574669234,0.18411584293163666,1.1974623405934361
940.0,1.8800000000000001,3.987446052655227,11.061006578060315,0.18053484547663465,1.1712101343820138
960.0,1.92,3.9871849718503003,11.14953783311811,0.18660647011188589,1.1851361313091402
980.0,1.96,3.9869247681987403,11.230800477341955,0.17992638879734843,1.159344119424952
1000.0,2.0,3.9866647534332023,11.304753320196948,0.1852628266406371,1.1662799801359438
