step,time,area_per_lipid,thickness_proxy,pressure,temperature
1.0,0.002,3.99998630868296,6.417805098203473,0.14429195273460096,1.0412992494874638
10.0,0.02,3.999863056085451,6.417580611313895,0.1449733431632072,1.0377896664472357
20.0,0.04,3.999726096039792,6.418769722290004,0.1458186600179005,1.0343981561410722
30.0,0.06,3.9995891214155543,6.421462631660262,0.14394847065422323,1.0316498591778662
40.0,0.08,3.9994521809458434,6.425656908850563,0.14604201328842065,1.0296273964991949
50.0,0.1,3.9993152028814123,6.431347763598632,0.14240567924333794,1.0280630073157169
60.0,0.12,3.999178134410551,6.43853402343244,0.14380225297167076,1.0272271025249695
70.0,0.14,3.999041147657029,6.447194066054567,0.14445658191600694,1.0267686265979126
80.0,0.16,3.99890411549028,6.457329361391395,0.1442314729239292,1.0268761936743225
90.0,0.18,3.9987670863818043,6.4689305954281755,0.14559440145458866,1.0278122833982897
100.0,0.2,3.9986300828665455,6.481995625470628,0.14370592884445194,1.0293809083825172
110.0,0.22,3.9984931637316685,6.496516649423381,0.1454081381884898,1.032455369057619
120.0,0.24,3.9983565476372513,6.5124890142479455,0.14722837544770948,1.0405034973891736
130.0,0.26,3.9982202505173245,6.529905383560511,0.14780025188419146,1.0456096606070762
140.0,0.28,3.9980838941967076,6.548754149763286,0.1462110697968841,1.0401117429926447
150.0,0.3,3.9979473169491055,6.569033909864668,0.14583495109571246,1.0348430991552489
160.0,0.32,3.9978106295557443,6.590751073826061,0.14521520164846405,1.0346139980021083
170.0,0.34,3.9976739630302647,6.613905577815176,0.14553590721424922,1.036913172610639
180.0,0.36,3.997537456771185,6.638493603677105,0.14811533586288309,1.0413878278611246
190.0,0.38,3.9974010643622795,6.6645081524192165,0.14803460880322425,1.0511353216974562
200.0,0.4,3.9972650138555337,6.691927240960755,0.1482825294727095,1.0583606706544093
210.0,0.42,3.9971294426972817,6.720736983687388,0.1494036010562184,1.0642933746075876
220.0,0.44,3.996993400989364,6.750924162931998,0.14815653575942317,1.058677515651527
230.0,0.46,3.996857261084015,6.782493918522534,0.148482449988887,1.0575015701889816
240.0,0.48,3.996721214657877,6.815453062292824,0.15021171569278738,1.0579268774332968
250.0,0.5,3.9965851785693354,6.8497776185482255,0.14956730094669174,1.0591780060191558
260.0,0.52,3.996449229654924,6.885414377055685,0.14952450146797944,1.0608210929963733
270.0,0.54,3.9963133356581175,6.922306007980942,0.15184939156356472,1.0623422337316117
280.0,0.56,3.9961774981308693,6.960417930211206,0.14851113740963234,1.0639052738024277
290.0,0.58,3.9960417984286094,6.9997592981609635,0.1504053913528949,1.0660042710562645
300.0,0.6,3.9959061564024814,7.0403620282581585,0.1520638187689613,1.0694194608834109
310.0,0.62,3.9957706351208433,7.08223525284018,0.1526913624425106,1.0775031059982945
320.0,0.64,3.995635397825442,7.125369613943182,0.1512937288650118,1.0807070096407363
330.0,0.66,3.9955000593374908,7.169759133278408,0.15352697679673394,1.0759413386187895
340.0,0.68,3.995364651351096,7.2154000544623695,0.15381863201654486,1.078452794500261
350.0,0.7000000000000001,3.995229481093442,7.262288829616633,0.15485919718357302,1.0867980120749248
360.0,0.72,3.9950945029989056,7.310373291724288,0.15567546697143617,1.088988595822948
370.0,0.74,3.994959486808141,7.359566465573298,0.1541691584448551,1.0853744935275966
380.0,0.76,3.9948243798062184,7.409864220325985,0.15323525936771612,1.085972321235137
390.0,0.78,3.994689313496992,7.461304241619153,0.15445496383136625,1.0886391895035497
400.0,0.8,3.994554488899178,7.513885694418532,0.15725802688662646,1.0934091253768399
410.0,0.8200000000000001,3.994419854828995,7.567595434425153,0.15943443153473882,1.1079266486038521
420.0,0.84,3.994285497231815,7.622385673706045,0.1567164046881695,1.0998055782787193
430.0,0.86,3.994150847929862,7.678258798842643,0.1575868171726628,1.0976237608896293
440.0,0.88,3.9940162025983104,7.735225440906067,0.15632672692765315,1.0996928343950685
450.0,0.9,3.9938816710846945,7.793276525850361,0.15850009667797968,1.1031477544666393
460.0,0.92,3.9937472427225544,7.852405296215035,0.15879444036340098,1.1073757219263436
470.0,0.9400000000000001,3.993613046942489,7.912590297513598,0.16086230027342027,1.1122225568701107
480.0,0.96,3.993479006532227,7.9737934993845085,0.16261336860761078,1.117036130702155
490.0,0.98,3.9933451604795844,8.035963258465303,0.16249542988808882,1.122110310649067
500.0,1.0,3.993211454256696,8.099075798350183,0.16433416367841772,1.1284239225307233
