step,time,area_per_lipid,thickness_proxy,pressure,temperature
1.0,0.002,3.9999862407856472,6.3902473622246925,0.14004836343090482,0.9995168956440519
10.0,0.02,3.999862525740326,6.384415165381098,0.14068880905114148,0.9994948845825593
20.0,0.04,3.9997251012145267,6.379353506905298,0.1411003387624994,0.9999223783547627
30.0,0.06,3.9995877436760376,6.375783836617378,0.14138428718215548,1.0012219432987883
40.0,0.08,3.999450435412389,6.373711718740768,0.142389950434198,1.001116397899833
50.0,0.1,3.999313127771419,6.373136018854144,0.14038357274391186,1.0015252414939064
60.0,0.12,3.9991756688550666,6.374047573444546,0.14103843585567422,1.0026920429916766
70.0,0.14,3.999038387082883,6.376448825252574,0.14244648320363307,1.0042421841038076
80.0,0.16,3.9989011002419246,6.380343616481847,0.14317337002539052,1.005912094870903
90.0,0.18,3.9987639030005564,6.385717854102598,0.14272237018636075,1.0077299755983722
100.0,0.2,3.9986267967415277,6.3925624699718995,0.14238988677513345,1.0099503793925713
110.0,0.22,3.9984896978859092,6.4008839070626,0.1442279628712447,1.012253669574844
120.0,0.24,3.998352661140598,6.410682659099027,0.1449048957258503,1.0145306077670986
130.0,0.26,3.9982157559959806,6.421964832797694,0.14447023731017947,1.0167494343547994
140.0,0.28,3.9980789367958636,6.434772133132421,0.1430956666063781,1.0190934225216952
150.0,0.3,3.9979421107566817,6.44915324684859,0.14420734215597486,1.0220995093062242
160.0,0.32,3.9978054752987244,6.465173245002019,0.14595209125153072,1.0248359247661363
170.0,0.34,3.99766878108038,6.48283438664647,0.14551817776291595,1.02664252573601
180.0,0.36,3.9975322990670015,6.50207396988664,0.14840928735075684,1.0321161908823289
190.0,0.38,3.997395930228465,6.5220500054768,0.14571541866384222,1.0314109565893719
200.0,0.4,3.9972595214855344,6.543215454398675,0.14782409189848403,1.0332378483816835
210.0,0.42,3.997123228716786,6.565856634482432,0.14608337741846053,1.037515795048138
220.0,0.44,3.9969869757447802,6.589933866290429,0.14945475822479481,1.043865533681739
230.0,0.46,3.996851007860271,6.615429549669486,0.1496786898598201,1.0485775895210971
240.0,0.48,3.9967151520981044,6.642322238825733,0.15094863419737786,1.0499227294473041
250.0,0.5,3.9965793901716506,6.670600104697487,0.15038994231236197,1.0552295358252333
260.0,0.52,3.996443804470339,6.7002531355411765,0.1528474750454866,1.0586905176145072
270.0,0.54,3.996308193039425,6.731266195979758,0.15209279856380642,1.0590813834514932
280.0,0.56,3.9961726306687817,6.763634391085972,0.15215380303560258,1.065044941673581
290.0,0.58,3.9960378110488337,6.797334442816899,0.15838310833542538,1.0874208146462265
300.0,0.6,3.995902750890476,6.832341159711657,0.15519405336697634,1.069173159405845
310.0,0.62,3.9957677343183136,6.868668978407028,0.15440596767319867,1.072299516416806
320.0,0.64,3.9956326227252323,6.906308812428546,0.1540618851014233,1.068694652545926
330.0,0.66,3.9954975627066776,6.945267688766571,0.1559148311160445,1.0745485527080907
340.0,0.68,3.995363292302392,6.985520579781134,0.16016190002592778,1.0997274129438879
350.0,0.7000000000000001,3.995229143016424,7.027029041658212,0.16360067778551096,1.1085758830173655
360.0,0.72,3.9950946868123314,7.069776877472924,0.15881698589448157,1.0881792023519135
370.0,0.74,3.994960082367463,7.113775193763992,0.15751244065510622,1.0839773819948788
380.0,0.76,3.99482534413013,7.159038201200776,0.15736181845873723,1.0849409719909084
390.0,0.78,3.994690709263099,7.20558181927988,0.15779757687327314,1.0888004042493225
400.0,0.8,3.9945562456738313,7.253432259953206,0.15855040698362693,1.0942815418442993
410.0,0.8200000000000001,3.9944220291653667,7.3026257692709216,0.1596436030834103,1.1002856776419763
420.0,0.84,3.9942879636140605,7.353154720787543,0.16173092346048484,1.106168688853452
430.0,0.86,3.9941541231286495,7.404976798787624,0.16180689690536038,1.1114650726184563
440.0,0.88,3.9940203191961143,7.458028916268152,0.16257560689961906,1.1130558857039234
450.0,0.9,3.9938866608365213,7.512272205211177,0.16419523644285244,1.1151981099727954
460.0,0.92,3.99375307440894,7.56767635339788,0.1666762377324491,1.118977178041271
470.0,0.9400000000000001,3.993619567612655,7.624206654395972,0.16442279800607684,1.1226373222318096
480.0,0.96,3.9934863191084427,7.681848102270961,0.16681835409636706,1.1290226125003961
490.0,0.98,3.9933533079160664,7.7405605721815745,0.1690648830737398,1.138652823537609
500.0,1.0,3.9932206740344345,7.80030011798028,0.16970844983729919,1.1406948439248512
