step,time,area_per_lipid,thickness_proxy,pressure,temperature
1.0,0.002,5.039665432280295,5.074369602282129,0.0690231804547445,0.9719122185550076
20.0,0.04,5.039309029777253,5.076480950444831,0.0697445222947491,0.9774596840509584
40.0,0.08,5.038934189566761,5.0768076910729905,0.06964997519892092,0.9827619668904723
60.0,0.12,5.038560042153929,5.075184563430388,0.07044280984927555,0.9869915720582438
80.0,0.16,5.038186487966012,5.071620479339744,0.07821214242583166,0.9907520644798405
100.0,0.2,5.037815670972296,5.066097697720027,0.08664504232759125,0.9937369697705742
120.0,0.24,5.037450790837614,5.058683891354672,0.10041436381271662,0.9958835708629675
140.0,0.28,5.037087922161344,5.0495059388961145,0.09985803501736652,0.9983275153048095
160.0,0.32,5.036726762247477,5.03869415581439,0.1065655515748089,1.0000177611783652
180.0,0.36,5.0363675160090215,5.026330152461954,0.10988461246616105,1.001667717479572
200.0,0.4,5.036008908881577,5.0124447644994135,0.11026301653204006,1.00343011762633
220.0,0.44,5.0356504088521605,4.9970462634352915,0.11008199410662522,1.0052571209433634
240.0,0.48,5.035292091577859,4.980125812813297,0.11049476759484946,1.0071713432557166
260.0,0.52,5.034934098151879,4.961672376891185,0.11233657387996139,1.0097916257317978
280.0,0.56,5.034576798515231,4.941717220505444,0.1141252893233699,1.0122606040797746
300.0,0.6,5.034222039636522,4.9202588989472105,0.1209444878014291,1.013983718490168
320.0,0.64,5.033867733646626,4.89730275411994,0.11970883782176193,1.0154329701515739
340.0,0.68,5.033513592216777,4.872898696699226,0.12152125200142272,1.0168792657889167
360.0,0.72,5.033160023889017,4.847021865816858,0.12270466937123668,1.0180255720463105
380.0,0.76,5.032806772220101,4.819635651329054,0.12315023411085521,1.0188386404626992
400.0,0.8,5.032453546647146,4.790777041035191,0.12205499148606133,1.0196355330553182
