step,time,step_time,temperature,pressure,kinetic,potential,total_energy,box_x,box_y,box_z,area_per_lipid,thickness_proxy,barostat_scale
1.0,0.002,0.0022425420174840838,0.9995735802602022,0.04747682179521969,958.0876262662894,672.8928892832856,1630.980515549575,15.999969519258297,15.999969519258297,19.999961899072872,3.9999847596436653,6.390236605324359,0.9999980949536436
10.0,0.02,0.0035945840063504875,0.999925669955141,0.04980440943691194,958.425111876358,670.3224062181374,1628.7475180944953,15.999695931912937,15.999695931912937,19.999619914891166,3.9998479674011156,6.383446295545308,0.9999980996088189
20.0,0.04,0.004735417023766786,1.0001911160259904,0.05431984581135908,958.6795582836935,669.830645013248,1628.5102032969417,15.999393400075272,15.999393400075272,19.999241750094093,3.9996967057870654,6.375502651527707,0.9999981086396916
30.0,0.06,0.0038848340045660734,1.0004232838686105,0.06227353084567499,958.9021208263448,668.0905588354938,1626.9926796618386,15.999091678142541,15.999091678142541,19.99886459767818,3.999545851962655,6.367127868279827,0.9999981245470617
40.0,0.08,0.00450624999939464,1.0007249058694148,0.06684777561365035,959.1912419800468,665.2717195067181,1624.462961486765,15.998792715839013,15.998792715839013,19.99849089479877,3.9993963806934913,6.358317074317537,0.9999981336955512
50.0,0.1,0.002095417003147304,1.0014888455846673,0.06999639047218664,959.9234875537074,659.9757641622215,1619.899251715929,15.998494062061036,15.998494062061036,19.998117577576302,3.99924706646566,6.349054685588942,0.999998139992781
60.0,0.12,0.0021189579856581986,1.0025458837298766,0.07941366629255049,960.9366910445729,657.4643284958739,1618.4010195404467,15.998198797339596,15.998198797339596,19.9977484966745,3.99909944936247,6.3393340451918,0.9999981588273326
70.0,0.14,0.002122750011039898,1.0038067851003696,0.08859380914793348,962.145295888397,656.6293578712066,1618.7746537596036,15.997905377011447,15.997905377011447,19.997381721264315,3.998952757059559,6.329155915051048,0.9999981771876183
80.0,0.16,0.00624441698892042,1.004800823066603,0.09139909366310943,963.098088612613,655.7608740398442,1618.8589626524572,15.997614285072983,15.997614285072983,19.99701785634123,3.9988072314682994,6.318520892459513,0.9999981827981873
90.0,0.18,0.007515833014622331,1.0057554505489337,0.09206262928870815,964.0130982875454,656.8876843289684,1620.9007826165139,15.997323698715379,15.997323698715379,19.996654623394225,3.9986619612731356,6.307425737575143,0.9999981841252585
100.0,0.2,0.0021558330045081675,1.0067148254787888,0.093528490909538,964.9326614760413,655.6245578424686,1620.5572193185099,15.997033365430623,15.997033365430623,19.99629170678828,3.998516820229697,6.295879038225939,0.9999981870569818
110.0,0.22,0.003714833001140505,1.0077023287421012,0.0972047270636108,965.8791941251745,655.4924917783762,1621.3716859035508,15.996743551249237,15.996743551249237,19.995929439061552,3.9983719413192818,6.283890960409261,0.9999981944094541
120.0,0.24,0.0021288330026436597,1.0086957349124883,0.09693626390257339,966.8313694627635,654.748486910175,1621.5798563729386,15.996454429446056,15.996454429446056,19.995568036807573,3.998227411146005,6.271469744196681,0.9999981938725278
130.0,0.26,0.00275537499692291,1.0093697367435361,0.1002531714123936,967.4774107203527,657.6975514195732,1625.1749621399258,15.996166468573245,15.996166468573245,19.995208085716556,3.998083463911047,6.25862708950468,0.9999982005063428
140.0,0.28,0.0034583329979795963,1.0100594598533827,0.10049353465840088,968.138508872675,653.4819149054389,1621.620423778114,15.995878564699803,15.995878564699803,19.99484820587475,3.9979395477597284,6.245366277218502,0.9999982009870693
150.0,0.3,0.00279912500991486,1.0105694381976575,0.09992615707479659,968.6273191585841,654.6496585002175,1623.2769776588016,15.99559066980377,15.99559066980377,19.994488337254708,3.997795638686147,6.231696176105731,0.9999981998523142
160.0,0.32,0.00212004198692739,1.010912941957653,0.10055613287940045,968.9565687688306,652.8678094190369,1621.8243781878675,15.995302764777076,15.995302764777076,19.99412845597134,3.9976517271388308,6.217610335309972,0.9999982011122658
170.0,0.34,0.0025529160047881305,1.0106288857609442,0.10210454290229432,968.6843078835357,653.5479021919248,1622.2322100754604,15.995015388500835,15.995015388500835,19.993769235626036,3.9975080824746647,6.203096376832611,0.9999982042090858
180.0,0.36,0.006257625005673617,1.0100686405620845,0.1030245170037711,968.1473183517767,650.9029841143503,1619.050302466127,15.994728071633315,15.994728071633315,19.993410089541648,3.9973644700858557,6.188137449451932,0.999998206049034
190.0,0.38,0.0021092919923830777,1.010185496327097,0.10319875246451572,968.2593248754958,650.0250490939376,1618.2843739694335,15.994441266971156,15.994441266971156,19.993051583713953,3.997221116290467,6.172719634091196,0.9999982063975049
200.0,0.4,0.0021747919963672757,1.0107856447314385,0.10052612185947613,968.8345547001809,649.0013414764762,1617.8358961766571,15.994154056960332,15.994154056960332,19.992692571200422,3.9970775624653223,6.156840502912768,0.9999982010522437
