step,time,area_per_lipid,thickness_proxy,pressure,temperature
1.0,0.002,3.999986237692829,6.390247594433692,0.13985506193322958,0.9995433682313689
20.0,0.04,3.9997249688166985,6.379362308146577,0.1411180989136365,0.9999733669264427
40.0,0.08,3.9994501944599112,6.3737463907150165,0.1382335290430168,1.0012899205704324
60.0,0.12,3.9991757409788193,6.374120143158816,0.1424405387550685,1.0027127667552869
80.0,0.16,3.9989011442370455,6.380398938246124,0.14212842742345141,1.0057969553697428
100.0,0.2,3.998626873970703,6.392625623939971,0.14270363117001061,1.0097356588250774
120.0,0.24,3.998352900905006,6.410739880468924,0.14317253826457763,1.0143492197925315
140.0,0.28,3.998079101883825,6.434853008691505,0.14547979024748559,1.0190735163101505
160.0,0.32,3.9978057791470873,6.4652593944954315,0.1435007807594645,1.0250348138856067
180.0,0.36,3.9975325422621872,6.5021852629462,0.14498683537488408,1.0308992657923675
200.0,0.4,3.9972597234397256,6.543651792029195,0.14556294857433855,1.03324568562944
220.0,0.44,3.9969873911466527,6.590466992320024,0.1494389216851804,1.043328783053164
240.0,0.48,3.9967155226352737,6.642887779572075,0.14921613225881059,1.049890290020981
260.0,0.52,3.9964441783803704,6.7008003114626025,0.15143557237134955,1.0598984062307883
280.0,0.56,3.9961731030870338,6.764123442254315,0.15344175801639026,1.0656740487864909
300.0,0.6,3.9959035624407004,6.832743350757111,0.15617576509238304,1.0947245974298945
320.0,0.64,3.9956340112617648,6.9065071944987295,0.15507285162593587,1.0868326158368733
340.0,0.68,3.9953643709881885,6.985399433363556,0.15695824997091942,1.086291050886345
360.0,0.72,3.9950954270709276,7.069375271933552,0.15705090731219667,1.0862091619089114
380.0,0.76,3.9948260097294774,7.158405660234097,0.15850688379510922,1.0869778378850696
400.0,0.8,3.994557016226256,7.252515251782656,0.1612008850868424,1.0964084532963023
420.0,0.84,3.9942885989556176,7.351934488083821,0.15812574851871172,1.107652632498134
440.0,0.88,3.9940210051983946,7.456616356508553,0.16053940388759513,1.1151341618022712
460.0,0.92,3.9937536689894566,7.566065053119521,0.16139408149351184,1.1245776241639247
480.0,0.96,3.993487414837327,7.679898804900182,0.1750226212617805,1.1694846074251193
500.0,1.0,3.9932218429624604,7.7978128014978365,0.16981291830560072,1.1413279136741192
520.0,1.04,3.9929558600227275,7.919681409769519,0.164877923459144,1.1205521624452772
540.0,1.08,3.9926894019823913,8.045507321938771,0.16596448285607704,1.121979714172397
560.0,1.12,3.9924234800575062,8.174358730433676,0.16967044718872326,1.1327994786789104
580.0,1.16,3.9921601738903494,8.306391192947324,0.17653483065092343,1.193194664808655
600.0,1.2,3.9918974893568584,8.44131377224464,0.18032595869871149,1.188583387760065
620.0,1.24,3.991634645416994,8.57898009655996,0.18022491439095534,1.1960838721463654
640.0,1.28,3.991374775869551,8.719098581442054,0.21571259653413435,1.4847803451676396
660.0,1.32,3.9911244617836714,8.86007883458468,0.21212849484859495,1.4340420971357988
680.0,1.36,3.9908731346018045,9.000922512846243,0.20809169227940943,1.417925327900111
700.0,1.4000000000000001,3.990619013311988,9.141386275818135,0.19878126173954186,1.3583726780958807
720.0,1.44,3.990362995985655,9.281290093924435,0.1991834493900558,1.3195661367904308
740.0,1.48,3.990105144928644,9.420760959393334,0.18850410184413327,1.2666214611552529
760.0,1.52,3.989845427062155,9.559644168810625,0.18412756741562386,1.2314150125442984
780.0,1.56,3.989584621029949,9.697657288758306,0.18206497009079012,1.2094549889296133
800.0,1.6,3.98932341492306,9.834331986532742,0.179921790463841,1.1935610169570154
820.0,1.6400000000000001,3.989061849620565,9.969071750134564,0.18073672439284444,1.1874906535775813
840.0,1.68,3.988800131385424,10.101301264523705,0.18063015558894424,1.1714501188799749
860.0,1.72,3.9885384489251177,10.239200386156883,0.18015768963621073,1.1675170377905966
880.0,1.76,3.988277877236369,10.373725827615885,0.1879096827055024,1.2019579120233486
900.0,1.8,3.988017644516816,10.503344246963636,0.18486733229259333,1.1611602346049972
920.0,1.84,3.9877571969620993,10.619957645695308,0.18930991552624354,1.2427851301417627
940.0,1.8800000000000001,3.9874985463716475,10.72777539888898,0.18871676160022793,1.2073605999292603
960.0,1.92,3.987239259456351,10.829482537938135,0.18641239223097977,1.20344063790341
980.0,1.96,3.98698084513936,10.924926782490983,0.19180968843050025,1.204742513809118
1000.0,2.0,3.986721739793609,11.01396713492261,0.18438620623630292,1.162602424531278
