step,time,step_time,temperature,pressure,kinetic,potential,total_energy,box_x,box_y,box_z,area_per_lipid,thickness_proxy,barostat_scale
1.0,0.002,0.013429542013909668,0.999529200874716,0.14240949253923066,958.0454525872167,418.76468241015766,1376.8101349973745,15.999972557103762,15.999972557103762,19.999965696379704,3.9999862785636484,6.3902476488442534,0.9999982848189851
10.0,0.02,0.016579874994931743,0.9995373965328708,0.1428433730469189,958.0533097613361,415.6416677940262,1373.6949775553624,15.999725396189511,15.999725396189511,19.999656745236887,3.999862699272994,6.384418425550127,0.9999982856867461
20.0,0.04,0.014599624992115423,0.9998611161859849,0.14207869220052974,958.3635910536204,405.2877954214707,1363.6513864750912,15.999450572675359,15.999450572675359,19.999313215844193,3.9997252910544043,6.379362337080252,0.9999982841573845
30.0,0.06,0.011949417006690055,1.00135060362804,0.14068729008571448,959.7912545256759,386.59969858438865,1346.3909531100644,15.99917556759024,15.99917556759024,19.998969459487792,3.999587794415258,6.375793457412374,0.9999982813745801
40.0,0.08,0.012770208006259054,1.0013303885182334,0.1436170922371061,959.7718896573134,421.16956086808926,1380.9414505254026,15.998900901927959,15.998900901927959,19.99862612740994,3.9994504698392386,6.3737127149877,0.9999982872341845
50.0,0.1,0.015750124992337078,1.0018202119935176,0.1436185161253605,960.2413838555708,427.9735236632626,1388.2149075188333,15.99862616390591,15.99862616390591,19.998282704882374,3.9993131114439806,6.373125229895617,0.9999982872370322
60.0,0.12,0.0197612080082763,1.0029037849356492,0.13970331326829646,961.2799699083898,368.24485332464883,1329.5248232330387,15.998351427254232,15.998351427254232,19.997939284067776,3.999175756092617,6.374035590991715,0.9999982794066266
70.0,0.14,0.015637667005648836,1.0043760755208857,0.14175528307020588,962.6911634798396,399.76089662160564,1362.452060101445,15.998076824493838,15.998076824493838,19.997596030617288,3.9990384700376067,6.376429590263477,0.9999982835105662
80.0,0.16,0.025238499976694584,1.0060504657611808,0.1407434299189942,964.2960571126582,384.3389308108791,1348.6349879235372,15.997802355534391,15.997802355534391,19.997252944417976,3.9989012532303394,6.380318113104332,0.9999982814868599
90.0,0.18,0.01639458301360719,1.007860578095023,0.14180990139384256,966.0310479424206,391.8283555600654,1357.859403502486,15.997528062025921,15.997528062025921,19.99691007753239,3.9987641264891693,6.38569759549893,0.9999982836198028
100.0,0.2,0.014428791997488588,1.0098344264266657,0.1448764758366936,967.9229869466028,429.13872027329603,1397.0617072198988,15.997253679604205,15.997253679604205,19.996567099505246,3.9986269576501603,6.392548339607876,0.9999982897529517
110.0,0.22,0.02479524997761473,1.01195179811479,0.1422120631040063,969.9524704303482,389.8847075467721,1359.8371779771203,15.996979602904654,15.996979602904654,19.996224503630803,3.9984899439960553,6.400865201448148,0.9999982844241262
120.0,0.24,0.01885054199374281,1.014192609883547,0.14486773340942438,972.100291467547,423.5544268853981,1395.654718352945,15.996705351179473,15.996705351179473,19.995881688974325,3.9983528451945936,6.410670229164427,0.9999982897354668
130.0,0.26,0.016901374998269603,1.016471037876884,0.14589521524767457,974.2841612334091,434.475051402607,1408.7592126360162,15.996431429832173,15.996431429832173,19.995539287290203,3.998215913895665,6.421961569297732,0.9999982917904305
140.0,0.28,0.016993415978504345,1.0191025461165375,0.1437297912685445,976.8064448030733,408.22318598325955,1385.0296307863327,15.996157606184783,15.996157606184783,19.99519700773097,3.9980790337797387,6.434778298849263,0.9999982874595825
150.0,0.3,0.012756083975546062,1.0220395299622915,0.14692156561691883,979.6215466842402,445.43779630268773,1425.059342986928,15.99588394227884,15.99588394227884,19.994854927848543,3.997942235857095,6.449158288432232,0.9999982938431312
160.0,0.32,0.013568916998337954,1.0248149393316301,0.1438779370616947,982.2817555283962,402.8161561302387,1385.097911658635,15.995610390496292,15.995610390496292,19.994512988120363,3.99780549632114,6.465173070800024,0.9999982877558741
170.0,0.34,0.02306620799936354,1.0265658816459649,0.14681051822780783,983.9600395316371,431.22968190849804,1415.1897214401351,15.995337294864683,15.995337294864683,19.99417161858085,3.9976689871326414,6.482841087006134,0.9999982936210364
180.0,0.36,0.01786354198702611,1.0316560421031786,0.145676626473005,988.8389371943692,416.89061783028717,1405.7295550246563,15.995063983940852,15.995063983940852,19.99382997992606,3.997532372661903,6.502091046881902,0.9999982913532529
