step,time,step_time,temperature,pressure,kinetic,potential,total_energy,box_x,box_y,box_z,area_per_lipid,thickness_proxy,barostat_scale
1.0,0.002,0.010787042003357783,0.9995472163670299,0.14222599879508985,958.0627196741692,412.6624647396867,1370.725184413856,15.999972551231961,15.999972551231961,19.99996568903995,3.999986275627753,6.390247404674772,0.9999982844519976
10.0,0.02,0.010072292003314942,0.9995872334461675,0.13791093685176636,958.1010593758283,352.22064974890856,1310.3217091247368,15.999724993208073,15.999724993208073,19.999656241510092,3.9998624977857355,6.3844159791534905,0.9999982758218737
20.0,0.04,0.01039195799967274,0.9998835518580312,0.14259366185333355,958.3850975456403,414.76425816388445,1373.1493557095248,15.99945019265104,15.99945019265104,19.9993127408138,3.9997251010487718,6.379365489811057,0.9999982851873237
30.0,0.06,0.010812833003001288,1.0013282244695105,0.13946766371381517,959.7697994937058,373.2329826810907,1333.0027821747965,15.999175102247445,15.999175102247445,19.998968877809308,3.9995875617558525,6.37580688934978,0.9999982789353274
40.0,0.08,0.010315416991943493,1.0010861783542004,0.14320856165318227,959.5378134489151,419.42109544476017,1378.9589088936752,15.99890057952431,15.99890057952431,19.998625724405393,3.9994503086484894,6.3737330334082465,0.9999982864171233
50.0,0.1,0.01170287499553524,1.0015644796268002,0.14207722601614864,959.9962593031938,404.89856502099514,1364.894824324189,15.998626015550421,15.998626015550421,19.998282519438035,3.9993130372726053,6.373139444118093,0.999998284154452
60.0,0.12,0.010332667006878182,1.0025875356950569,0.1414877695062275,960.976852913687,397.11820421520224,1358.0950571288893,15.998351222336032,15.998351222336032,19.997939027920047,3.999175653644075,6.374028322151096,0.999998282975539
70.0,0.14,0.011977458983892575,1.0040716684467121,0.14125700374347966,962.3993883827195,388.7874217763672,1351.1868101590867,15.99807650962298,15.99807650962298,19.99759563702873,3.999038312621103,6.376404375326306,0.9999982825140075
80.0,0.16,0.012000374990748242,1.0057249252882992,0.14149259108024742,963.9840305305795,392.77652470502306,1356.7605552356026,15.99780193808542,15.99780193808542,19.997252422606778,3.9989010445345254,6.3802603571987095,0.9999982829851821
90.0,0.18,0.010487291991012171,1.0076491256221978,0.1428029450307502,965.8283752794048,406.4196707066318,1372.2480459860367,15.99752755064987,15.99752755064987,19.99690943831234,3.9987638708406505,6.385599223202808,0.9999982856058901
100.0,0.2,0.009921417018631473,1.0097069737940276,0.14386467430328104,967.8008200991817,420.99674798364015,1388.7975680828217,15.997253255949945,15.997253255949945,19.99656656993743,3.9986267458593923,6.392423563973818,0.9999982877293486
110.0,0.22,0.010083999979542568,1.01202231161527,0.1424545542405927,970.020058329543,403.22042396435677,1373.2404822938997,15.996978819676066,15.996978819676066,19.996223524595077,3.998489552455698,6.400717820931555,0.9999982849091085
120.0,0.24,0.010148749977815896,1.0143557223328643,0.14262720056217085,972.2566255019351,401.00523666109046,1373.2618621630256,15.996704849339743,15.996704849339743,19.995881061674677,3.9983525943264007,6.410475903236737,0.9999982852544012
130.0,0.26,0.009942208998836577,1.0166456833707649,0.14280520221458154,974.4515463231012,395.60069527362145,1370.0522415967225,15.996430778751087,15.996430778751087,19.995538473438852,3.998215588427736,6.421725319294295,0.9999982856104044
140.0,0.28,0.010178666998399422,1.0190627006313286,0.14300660427552894,976.7682502107616,397.2051254708502,1373.9733756816117,15.996156768326252,15.996156768326252,19.995195960407802,3.9980786149510896,6.434501935217371,0.9999982860132085
150.0,0.3,0.01082754199160263,1.0221959235165967,0.14312335589450864,979.7714345089903,396.2896326776753,1376.0610671866657,15.995883003436123,15.995883003436123,19.994853754295143,3.9979417665565102,6.448863532846614,0.9999982862467118
160.0,0.32,0.009990791993914172,1.024782691220663,0.14462843319955404,982.2508487685913,406.94590265410227,1389.1967514226935,15.995609463477955,15.995609463477955,19.99451182934743,3.9978050329391484,6.464890563516886,0.9999982892568664
170.0,0.34,0.010194167000008747,1.0262190429100009,0.14607359003614814,983.6275928383125,422.7162035211099,1406.3437963594224,15.995336219933684,15.995336219933684,19.994170274917092,3.997668449823787,6.48257786538672,0.9999982921471801
180.0,0.36,0.01029462501173839,1.0306398643738595,0.14419143706584503,987.8649283006031,398.9930218513269,1386.85795015193,15.995063168319998,15.995063168319998,19.99382896039999,3.9975319649772962,6.5018105398264225,0.9999982883828741
190.0,0.38,0.00995950002106838,1.0315132906340316,0.1477686207673306,988.7021186522213,447.52001070289964,1436.222129355121,15.994790085309162,15.994790085309162,19.993487606636453,3.9973954667672547,6.521970097906223,0.9999982955372415
200.0,0.4,0.010057666979264468,1.0328571917065679,0.14629399298559798,989.9902375996363,424.77379031960714,1414.7640279192435,15.994516989669577,15.994516989669577,19.993146237086965,3.9972589645754493,6.5431798225499245,0.999998292587986
