step,time,step_time,temperature,pressure,kinetic,potential,total_energy,box_x,box_y,box_z,area_per_lipid,thickness_proxy,barostat_scale,diag_rbsog_total_time,diag_rbsog_short_range_time,diag_rbsog_proposal_time,diag_rbsog_sampling_time,diag_rbsog_filter_time,diag_rbsog_long_range_time,diag_rbsog_requested_samples,diag_rbsog_accepted_samples,diag_rbsog_acceptance_ratio,diag_rbsog_short_range_jit_enabled,diag_rbsog_long_range_jit_enabled,diag_neighbor_total_time,diag_neighbor_pair_build_time,diag_neighbor_short_range_time,diag_neighbor_pair_count,diag_neighbor_jit_enabled
140.0,0.28,0.02302834200236248,1.010326787579691,0.14239900799298755,968.394903900866,406.52966560707296,1374.924569507939,15.996149125344862,15.996149125344862,19.99518640668108,3.9980747943792374,6.449415673755025,0.999998284798016,0.022761118998460006,0.0001239830016857013,1.0423998901387677e-05,0.008461076999083161,0.003696338000736432,0.008896906998415943,64000.0,63686.0,0.99509375,1.0,1.0,0.00011837499914690852,8.951899872045033e-05,2.695099828997627e-05,565.0,1.0
150.0,0.3,0.021534577001148136,1.0126088980925054,0.14206686479242445,970.5822980342382,392.39341952423104,1362.9757175584691,15.995875227294462,15.995875227294462,19.994844034118078,3.997937879487073,6.464391206583999,0.9999982841337296,0.020994201997382334,0.00012254700050107203,9.204999514622614e-06,0.008740276000025915,0.003402750997338444,0.007271593000041321,64000.0,63690.0,0.99515625,1.0,1.0,0.00011685199933708645,9.01790008356329e-05,2.459399911458604e-05,569.0,1.0
160.0,0.32,0.019414353999309242,1.015063862612886,0.14162076403967536,972.9353717157646,393.92891023017734,1366.864281945942,15.995601123804649,15.995601123804649,19.994501404755805,3.997800864247821,6.480871779708902,0.9999982832415281,0.019176755002263235,0.00011408399950596504,9.33800038183108e-06,0.007985854997969,0.003020034000655869,0.006710233999910997,64000.0,63694.0,0.99521875,1.0,1.0,0.00010858899986487813,8.168400017893873e-05,2.506300006643869e-05,562.0,1.0
170.0,0.34,0.023663395000767196,1.0177076658016073,0.14258910542252376,975.4694521496928,397.5595747134703,1373.029026863163,15.995327282073518,15.995327282073518,19.99415910259189,3.9976639821975843,6.498878890253836,0.9999982851782109,0.023390367998217698,0.0001532969981781207,1.1322001228109002e-05,0.00888603599742055,0.0035884530007024296,0.009261914001399418,64000.0,63712.0,0.9955,1.0,1.0,0.0001468739974370692,0.00011626999912550673,2.8304999432293698e-05,563.0,1.0
180.0,0.36,0.02116406400091364,1.0208472654923362,0.14470571132489798,978.478756416647,420.22576379378006,1398.704520210427,15.99505372275545,15.99505372275545,19.99381715344431,3.9975272436536406,6.518402399314109,0.9999982894114227,0.020930793001753045,0.00014363399895955808,1.0635998478392139e-05,0.008324071997776628,0.0037082229973748326,0.0071639699999650475,64000.0,63677.0,0.994953125,1.0,1.0,0.0001373189988953527,0.0001069249992724508,2.8472000849433243e-05,570.0,1.0
190.0,0.38,0.021900607000134187,1.0243891756027854,0.14711731254359878,981.873675114464,451.3276482803675,1433.2013233948314,15.994780116364657,15.994780116364657,19.99347514545582,3.9973904839195966,6.539434509715263,0.999998294234625,0.021636695997585775,0.00012259200229891576,9.335002687294036e-06,0.008175367998774163,0.00384338299772935,0.007898363001004327,64000.0,63687.0,0.995109375,1.0,1.0,0.00011667599756037816,8.66150003275834e-05,2.813199898810126e-05,580.0,1.0
200.0,0.4,0.020966257001418853,1.028045520560612,0.14673522889717233,985.3782682944874,439.88667095708587,1425.2649392515732,15.994506931889743,15.994506931889743,19.99313366486218,3.997253937410454,6.561967952917655,0.9999982934704578,0.020729500000015832,0.00012252900341991335,9.963001502910629e-06,0.008382748997973977,0.0034222530011902563,0.007373463999101659,64000.0,63692.0,0.9951875,1.0,1.0,0.00011663300028885715,8.832000094116665e-05,2.6467001589480788e-05,589.0,1.0
210.0,0.42,0.020954136998625472,1.031802855640434,0.14505705934023883,988.9796550379835,409.93287896631705,1398.9125340043006,15.994234109781987,15.994234109781987,19.992792637227485,3.997117574351775,6.585987794377386,0.9999982901141187,0.020625359000405297,0.00023414899987983517,1.0784999176394194e-05,0.008383049000258325,0.0031432190007762983,0.0074674440002127085,64000.0,63708.0,0.9954375,1.0,1.0,0.00022739300038665533,0.0001976450002985075,2.754800152615644e-05,590.0,1.0
220.0,0.44,0.02219288899868843,1.035180087571172,0.14794267984972156,992.2167322262047,449.3947111603721,1441.6114433865769,15.99396145513548,15.99396145513548,19.99245181891935,3.9969812973181162,6.611491196811336,0.9999982958853597,0.021913254000537563,0.00011527700189617462,9.127001248998567e-06,0.00887682800021139,0.003785044998949161,0.007471651999367168,64000.0,63685.0,0.995078125,1.0,1.0,0.00010930099961115047,8.115300079225563e-05,2.6382997020846233e-05,583.0,1.0
230.0,0.46,0.020262362999346806,1.039515969864524,0.14763901984670055,996.3726600297513,429.84159212842775,1426.214252158179,15.993688817560683,15.993688817560683,19.99211102195085,3.996845031140088,6.638459978944191,0.9999982952780397,0.020010405998618808,0.00012186599997221492,9.89500040304847e-06,0.00772377300017979,0.0030536000012943987,0.007635658002982382,64000.0,63692.0,0.9951875,1.0,1.0,0.00011531199925229885,8.492199776810594e-05,2.8616999770747498e-05,598.0,1.0
240.0,0.48,0.02014135100034764,1.0506319364832961,0.14940516841073892,1007.0272848216814,443.4390939228749,1450.4663787445563,15.993416414507141,15.993416414507141,19.991770518133926,3.9967088844972887,6.666901045300978,0.9999982988103369,0.01987790900238906,0.00014297899906523526,1.1380001524230465e-05,0.00779558100111899,0.003243174000090221,0.007335661000979599,64000.0,63685.0,0.995078125,1.0,1.0,0.00013556500198319554,0.00010436800221214071,2.9188002372393385e-05,600.0,1.0
250.0,0.5,0.021612166998238536,1.043029412825702,0.14663250558481422,999.7402796012691,423.46730529035517,1423.2075848916243,15.993145072387696,15.993145072387696,19.99143134048462,3.9965732704131067,6.696787812011031,0.9999982932650112,0.021382967999670655,0.0001172379998024553,9.445000614505261e-06,0.0086646820018359,0.0033341630005452316,0.006874065998999868,64000.0,63710.0,0.99546875,1.0,1.0,0.0001114410006266553,8.367600094061345e-05,2.5819001166382805e-05,588.0,1.0
260.0,0.52,0.05414916299923789,1.225105953416619,0.17273383761115443,1174.2601706373657,474.84337431912434,1649.1035449564902,15.992878137311342,15.992878137311342,19.991097671639178,3.9964398611701735,6.728086615070874,0.9999983454676752,0.0538951119997364,0.027529595001396956,4.49800027126912e-05,0.00914755600024364,0.0057767699981923215,0.007069819999742322,64000.0,63697.0,0.995265625,1.0,1.0,0.027514535999216605,0.02744784100286779,5.9751000662799925e-05,594.0,1.0
270.0,0.54,0.028024382001603954,1.2100221997936347,0.16921461686023717,1159.802424304987,445.71147409104026,1605.5138983960273,15.992612835194253,15.992612835194253,19.990766043992814,3.996307270256562,6.760624609045557,0.9999983384292337,0.027740531997551443,0.0003829970009974204,3.415900209802203e-05,0.010241566000331659,0.003225331998692127,0.012435320000804495,64000.0,63712.0,0.9955,1.0,1.0,0.0003700050001498312,0.0003040980009245686,6.128799941507168e-05,593.0,1.0
280.0,0.56,0.02134846500121057,1.198035842615579,0.16894176906552552,1148.313537875846,463.7795465677398,1612.0930844435857,15.992346921293343,15.992346921293343,19.990433651616684,3.9961743757968855,6.79439380076616,0.9999983378835381,0.02109893500164617,0.00013658600073540583,1.1101998097728938e-05,0.008117168999888236,0.003173012999468483,0.0078275300002133,64000.0,63633.0,0.994265625,1.0,1.0,0.0001292429988097865,9.722799950395711e-05,2.9913000616943464e-05,599.0,1.0
290.0,0.58,0.052508159998978954,1.188025703548436,0.165956923683251,1138.7188378794199,450.67517356948747,1589.3940114489073,15.992080626851534,15.992080626851534,19.990100783564422,3.9960412933706273,6.829404714092795,0.9999983319138473,0.05226459199911915,0.028156824999314267,4.3021002056775615e-05,0.008982686998933787,0.005374530999688432,0.00721317300121882,64000.0,63671.0,0.994859375,1.0,1.0,0.028144323998276377,0.02808785700108274,5.048000093665905e-05,594.0,1.0
300.0,0.6,0.020482752999669174,1.18088341231869,0.16745194963295007,1131.8729813434743,473.31330087302103,1605.1862822164953,15.991814438474789,15.991814438474789,19.98976804809349,3.9959082661657925,6.865654670951135,0.9999983349038992,0.020204713997372892,0.00011354800153640099,9.421000868314877e-06,0.007911747001344338,0.003410331999475602,0.00698991899844259,64000.0,63668.0,0.9948125,1.0,1.0,0.0001078669993148651,8.079300096142106e-05,2.5138000637525693e-05,595.0,1.0
